"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","주차 면(주차 가능 차량 수)","현재 주차중인 대수","현재 주차 차량 업데이트 시간","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도","배정코드","배정코드명"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62166752","127.02890643","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61937735","127.02984055","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62037605","127.02932536","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61871925","127.02995867","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61933297","127.029859","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62226145","127.02869199","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62216847","127.028731","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62082841","127.02923563","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62087311","127.02921991","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.6212428","127.0290717","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62131074","127.029047","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62135544","127.02902904","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61891365","127.02988236","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61880994","127.02992308","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61962476","127.0296052","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61914633","127.02978865","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61896765","127.02985901","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61876416","127.02993996","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61871108","127.0301057","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62064245","127.02930074","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61942113","127.02982169","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62058883","127.02923104","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62063353","127.02921307","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62068002","127.02919735","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62073722","127.02927155","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62037245","127.02941976","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62059596","127.02931645","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61992105","127.02949451","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62265859","127.02858358","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62262401","127.02853722","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.6197055","127.02968473","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.61982709","127.02963533","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.6201543","127.02950509","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62028126","127.02945794","PIS02","미배정미점유"
"1384988","교육청길(구)","강북구 미아동 137-19","NS","노상 주차장","3","시간제 + 거주자 주차장","02-944-3025","0","미연계중","94","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:59:27","N","무료","N","무료","100000","1130510100005","200","5","200","5","0","0","0","0","10000","37.62068894","127.02928502","PIS02","미배정미점유"
